Cancer Types,Sample Names,Accuracy,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17
Lung-AdenoCA,SP50485,0.934,34,11,35,0,57,19,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP51037,0.988,103,25,0,0,73,0,0,30,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP55142,0.991,398,316,3604,0,0,716,0,0,800,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP53387,0.973,43,0,836,0,425,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP54745,0.973,190,84,384,0,354,0,0,0,89,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP52284,0.987,162,34,71,0,112,0,0,58,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP53618,0.982,86,0,1703,0,542,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP52232,0.986,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP50412,0.933,24,6,30,0,46,0,0,13,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP50321,0.969,60,0,285,0,167,0,0,87,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP53548,0.975,83,17,0,0,123,0,0,38,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP55004,0.861,5,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP56079,0.983,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP56168,0.962,120,33,154,0,203,0,0,88,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP54363,0.984,229,55,901,0,328,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP53810,0.979,0,0,5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP50518,0.97,130,18,0,0,181,0,0,74,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP56303,0.982,166,54,0,0,171,114,0,181,121,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP55711,0.966,130,20,0,0,110,0,0,78,89,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP55509,0.98,124,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP55309,0.748,7,4,17,0,26,9,0,6,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP52607,0.94,25,0,26,0,44,0,0,13,16,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP52667,0.982,0,0,891,0,0,0,0,142,149,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP51446,0.985,135,0,106,0,107,0,0,64,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP50592,0.969,114,0,0,0,180,0,0,49,0,0,0,0,0,0,0,0,0
Lung-AdenoCA,SP53073,0.981,59,0,528,0,225,0,0,78,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56638,0.971,204,94,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56537,0.978,237,167,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57586,0.972,190,108,823,0,0,0,0,189,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56541,0.976,0,0,1229,0,0,0,0,254,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56553,0.98,325,231,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56771,0.977,250,67,319,0,0,0,0,156,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57941,0.975,195,0,2011,0,0,0,0,0,627,0,0,0,0,0,0,0,0
Lung-SCC,SP57818,0.976,106,0,1394,0,0,0,0,308,247,0,0,0,0,0,0,0,0
Lung-SCC,SP56460,0.986,489,135,520,0,0,0,0,260,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56474,0.981,242,171,0,0,0,0,0,143,220,0,0,0,0,0,0,0,0
Lung-SCC,SP56704,0.976,148,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56533,0.979,162,90,566,0,0,0,0,159,135,0,0,0,0,0,0,0,0
Lung-SCC,SP56730,0.978,260,153,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP59245,0.982,179,105,1166,0,0,363,0,243,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57024,0.977,157,51,609,0,0,0,0,126,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57933,0.991,226,260,1406,0,0,1088,0,454,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56754,0.977,165,88,631,0,0,0,0,0,210,0,0,0,0,0,0,0,0
Lung-SCC,SP56827,0.981,48,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57084,0.983,412,171,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57538,0.966,140,158,1077,0,0,0,0,258,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57735,0.977,90,136,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57669,0.981,160,130,1430,0,0,0,0,0,232,0,0,0,0,0,0,0,0
Lung-SCC,SP56566,0.983,250,65,393,0,0,0,0,144,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56569,0.982,137,102,826,0,0,0,0,0,153,0,0,0,0,0,0,0,0
Lung-SCC,SP58342,0.984,438,181,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP58349,0.971,122,125,999,0,0,0,0,344,250,0,0,0,0,0,0,0,0
Lung-SCC,SP56644,0.982,384,182,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57629,0.99,873,288,590,0,0,0,0,0,312,0,0,0,0,0,0,0,0
Lung-SCC,SP56941,0.981,107,0,73,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57619,0.974,67,0,1041,0,0,0,0,209,158,0,0,0,0,0,0,0,0
Lung-SCC,SP58245,0.965,128,199,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57251,0.964,282,154,1078,0,0,0,0,0,371,0,0,0,0,0,0,0,0
Lung-SCC,SP56502,0.981,230,170,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP58668,0.983,235,167,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP58101,0.974,148,178,1101,0,0,0,0,0,254,0,0,0,0,0,0,0,0
Lung-SCC,SP58991,0.982,355,159,782,0,0,0,0,187,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56607,0.975,190,65,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP58326,0.991,375,252,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57267,0.98,264,187,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57066,0.981,511,132,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57901,0.986,384,92,666,0,0,0,0,0,217,0,0,0,0,0,0,0,0
Lung-SCC,SP57651,0.969,104,55,309,0,0,0,0,131,120,0,0,0,0,0,0,0,0
Lung-SCC,SP57450,0.979,270,106,342,0,0,0,0,141,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57846,0.983,218,95,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP58612,0.983,235,112,922,0,0,0,0,225,0,0,0,0,0,0,0,0,0
Lung-SCC,SP56821,0.991,304,113,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-SCC,SP58882,0.969,237,122,465,0,0,0,0,211,0,0,0,0,0,0,0,0,0
Lung-SCC,SP57189,0.991,444,402,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127630,0.997,646,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127634,0.984,279,336,0,0,417,147,0,139,152,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127636,0.994,572,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127628,0.996,309,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127640,0.994,606,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127638,0.998,631,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP127632,0.99,1245,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59388,0.994,176,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116649,0.993,471,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59416,0.99,246,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP124977,0.995,449,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59356,0.989,138,129,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116612,0.99,389,295,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116659,0.991,202,372,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116668,0.993,581,551,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116630,0.998,922,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59412,0.992,550,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116686,0.987,116,100,0,0,0,64,0,0,90,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116694,0.993,361,307,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116712,0.98,39,46,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116726,0.993,460,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116723,0.986,77,59,0,0,79,0,0,0,37,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59276,0.987,49,94,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116703,0.988,75,48,0,0,75,0,0,0,31,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59312,0.997,600,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116701,0.994,273,302,0,120,0,0,0,0,147,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59296,0.994,108,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59280,0.994,210,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59344,0.989,57,109,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59460,0.992,328,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59404,0.995,115,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116709,0.987,130,152,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59448,0.998,1712,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116614,0.995,562,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59464,0.988,105,64,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59364,0.991,141,181,0,0,145,0,0,0,136,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116663,0.998,964,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59444,0.975,64,80,0,67,0,0,0,0,66,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116690,0.993,917,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59270,0.989,76,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59352,0.988,167,241,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116652,0.989,99,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116715,0.996,1948,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116718,0.99,205,164,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116720,0.995,75,71,0,39,0,0,0,0,67,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59284,0.999,227,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116618,0.985,123,106,0,0,0,68,0,0,88,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59436,0.925,14,7,0,7,22,0,0,0,11,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116645,0.994,504,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59320,0.979,101,90,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116672,0.977,38,27,0,24,0,0,0,0,35,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116635,0.994,114,163,0,59,0,0,0,0,81,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59328,0.994,125,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116627,0.983,97,71,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116725,0.991,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59292,0.988,84,81,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116683,0.988,181,235,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59372,0.951,30,14,0,28,0,28,0,20,24,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116610,0.993,295,364,0,0,310,165,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116638,0.99,89,143,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59336,0.991,106,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP124971,0.995,747,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116665,0.99,54,27,0,0,42,0,0,0,20,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116674,0.99,294,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116657,0.993,916,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116670,0.995,638,229,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116642,0.994,450,402,0,0,0,176,0,0,211,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116606,0.985,98,54,0,0,111,111,0,59,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116604,0.984,102,93,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59376,0.982,48,49,0,29,0,0,0,0,21,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59272,0.994,105,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP124969,0.992,894,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116608,0.977,42,24,0,0,45,0,0,0,21,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59396,0.997,118,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116688,0.991,135,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59392,0.996,79,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59456,0.989,227,251,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59348,0.991,125,111,0,0,116,0,0,0,41,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59300,0.993,240,160,0,0,0,190,0,112,93,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59340,0.988,110,123,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59380,0.976,26,32,0,0,31,0,0,14,27,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59440,0.99,445,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59428,0.973,36,48,0,0,46,0,0,22,24,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59400,0.992,618,287,0,0,363,172,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116624,0.992,294,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59432,0.98,66,71,0,0,112,0,0,0,38,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59452,0.99,755,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116679,0.967,26,19,0,17,0,13,0,0,29,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116676,0.994,935,369,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59360,0.999,493,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59384,0.998,226,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59332,0.985,78,83,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116616,0.989,385,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP124981,0.996,194,156,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59368,0.994,596,423,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116648,0.996,1073,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59420,0.973,50,65,0,0,100,0,0,0,22,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116706,0.987,213,247,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116654,0.991,141,156,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59308,0.988,171,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59288,0.993,528,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116622,0.986,79,54,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59316,0.991,105,101,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59324,0.981,65,73,0,35,0,0,0,31,56,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116697,0.991,5643,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP59304,0.995,1074,1218,0,0,667,473,0,0,0,0,0,0,0,0,0,0,0
Lymph-BNHL,SP116620,0.991,1156,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13289,0.945,8,14,0,0,35,0,0,0,9,0,0,0,0,0,0,0,0
Lymph-CLL,SP116742,0.896,2,11,0,9,19,0,0,0,9,0,0,0,0,0,0,0,0
Lymph-CLL,SP115134,0.79,3,8,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP96884,0.891,6,12,0,6,28,0,0,17,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13385,0.822,7,20,0,93,68,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13291,0.919,18,23,0,0,72,0,0,0,24,0,0,0,0,0,0,0,0
Lymph-CLL,SP13514,0.983,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115117,0.973,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115114,0.988,104,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13279,0.944,17,22,0,0,37,0,0,0,24,0,0,0,0,0,0,0,0
Lymph-CLL,SP13487,0.965,11,23,0,0,43,0,0,0,12,0,0,0,0,0,0,0,0
Lymph-CLL,SP13361,0.981,59,54,0,31,0,0,0,0,40,0,0,0,0,0,0,0,0
Lymph-CLL,SP13421,0.992,79,56,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
Lymph-CLL,SP116738,0.885,13,13,0,17,34,0,0,0,28,0,0,0,0,0,0,0,0
Lymph-CLL,SP13293,0.941,4,14,0,13,46,0,0,0,27,0,0,0,0,0,0,0,0
Lymph-CLL,SP13281,0.973,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13677,0.837,7,11,0,19,45,0,0,0,11,0,0,0,0,0,0,0,0
Lymph-CLL,SP13399,0.919,14,13,0,0,57,0,0,0,25,0,0,0,0,0,0,0,0
Lymph-CLL,SP116732,0.965,41,42,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115073,0.948,7,23,0,0,30,0,0,0,9,0,0,0,0,0,0,0,0
Lymph-CLL,SP13307,0.926,11,28,0,36,0,0,0,0,61,0,0,0,0,0,0,0,0
Lymph-CLL,SP13299,0.976,38,48,0,38,63,0,0,0,32,0,0,0,0,0,0,0,0
Lymph-CLL,SP13481,0.844,11,12,0,0,51,0,0,0,8,0,0,0,0,0,0,0,0
Lymph-CLL,SP116780,0.93,10,14,0,0,59,0,0,0,36,0,0,0,0,0,0,0,0
Lymph-CLL,SP13433,0.913,25,12,0,24,45,0,0,0,15,0,0,0,0,0,0,0,0
Lymph-CLL,SP115064,0.974,38,54,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13359,0.888,13,11,0,20,27,0,0,0,26,0,0,0,0,0,0,0,0
Lymph-CLL,SP116734,0.988,87,47,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116770,0.93,20,21,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0
Lymph-CLL,SP13323,0.916,13,16,0,0,48,0,0,0,21,0,0,0,0,0,0,0,0
Lymph-CLL,SP13367,0.984,117,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP96882,0.94,21,19,0,37,70,0,0,42,33,0,0,0,0,0,0,0,0
Lymph-CLL,SP13283,0.914,6,14,0,12,20,0,0,0,12,0,0,0,0,0,0,0,0
Lymph-CLL,SP116728,0.895,14,21,0,27,0,0,0,0,35,0,0,0,0,0,0,0,0
Lymph-CLL,SP13478,0.872,5,8,0,0,37,0,0,0,12,0,0,0,0,0,0,0,0
Lymph-CLL,SP116744,0.902,26,26,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
Lymph-CLL,SP115093,0.982,89,60,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
Lymph-CLL,SP13315,0.91,2,8,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0
Lymph-CLL,SP13331,0.972,51,32,0,0,62,0,0,0,20,0,0,0,0,0,0,0,0
Lymph-CLL,SP115108,0.989,82,71,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
Lymph-CLL,SP116752,0.919,8,18,0,50,0,0,0,0,48,0,0,0,0,0,0,0,0
Lymph-CLL,SP115085,0.901,8,14,0,0,83,0,0,0,21,0,0,0,0,0,0,0,0
Lymph-CLL,SP115102,0.916,16,20,0,14,65,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13379,0.934,10,24,0,0,63,0,0,0,14,0,0,0,0,0,0,0,0
Lymph-CLL,SP116750,0.978,59,53,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115125,0.93,6,14,0,12,19,0,0,0,15,0,0,0,0,0,0,0,0
Lymph-CLL,SP115089,0.978,49,53,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13297,0.95,15,30,0,0,44,0,0,0,34,0,0,0,0,0,0,0,0
Lymph-CLL,SP13339,0.878,6,12,0,0,32,0,0,0,11,0,0,0,0,0,0,0,0
Lymph-CLL,SP13671,0.916,9,19,0,22,42,0,0,0,46,0,0,0,0,0,0,0,0
Lymph-CLL,SP116776,0.917,13,10,0,14,23,0,0,0,28,0,0,0,0,0,0,0,0
Lymph-CLL,SP13683,0.986,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116758,0.981,92,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116782,0.989,96,67,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
Lymph-CLL,SP13317,0.91,9,23,0,25,34,0,0,0,13,0,0,0,0,0,0,0,0
Lymph-CLL,SP115128,0.985,43,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116754,0.976,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116766,0.99,117,120,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116748,0.98,47,82,0,0,70,0,0,0,33,0,0,0,0,0,0,0,0
Lymph-CLL,SP115070,0.874,13,13,0,23,31,0,0,0,17,0,0,0,0,0,0,0,0
Lymph-CLL,SP115131,0.976,24,35,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115097,0.907,19,22,0,0,69,0,0,0,18,0,0,0,0,0,0,0,0
Lymph-CLL,SP115060,0.981,60,43,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
Lymph-CLL,SP13594,0.983,73,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP96834,0.926,24,30,0,17,67,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115057,0.923,9,21,0,28,62,0,0,0,35,0,0,0,0,0,0,0,0
Lymph-CLL,SP116768,0.978,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13442,0.986,58,60,0,0,51,0,0,0,29,0,0,0,0,0,0,0,0
Lymph-CLL,SP13325,0.971,10,26,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0
Lymph-CLL,SP116736,0.859,14,18,0,0,62,0,0,0,12,0,0,0,0,0,0,0,0
Lymph-CLL,SP13619,0.93,21,27,0,23,58,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP115111,0.984,78,90,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP116760,0.964,30,31,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13311,0.892,8,14,0,0,57,0,0,0,12,0,0,0,0,0,0,0,0
Lymph-CLL,SP13509,0.926,19,20,0,22,0,0,0,0,35,0,0,0,0,0,0,0,0
Lymph-CLL,SP13539,0.929,11,13,0,0,44,0,0,0,12,0,0,0,0,0,0,0,0
Lymph-CLL,SP13624,0.928,7,13,0,0,60,0,0,0,29,0,0,0,0,0,0,0,0
Lymph-CLL,SP116746,0.983,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph-CLL,SP13490,0.942,10,21,0,26,47,0,0,0,29,0,0,0,0,0,0,0,0
Lymph-CLL,SP116774,0.967,20,24,0,0,39,0,0,0,16,0,0,0,0,0,0,0,0
Lymph-CLL,SP115105,0.922,13,23,0,0,45,0,0,0,21,0,0,0,0,0,0,0,0
Lymph-CLL,SP13278,0.954,7,26,0,0,47,0,0,0,17,0,0,0,0,0,0,0,0
Lymph-CLL,SP116756,0.984,67,95,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
