Cancer Types, Sample Names, Accuracy, DBS1, DBS2, DBS3, DBS4, DBS5, DBS6, DBS7, DBS8, DBS9, DBS10, DBS11
Lymph-BNHL,SP59384, 0.316, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 2.000000
Lymph-BNHL,SP59332, 0.509, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 17.000000
Lymph-BNHL,SP116616, 0.677, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 27.000000, 0.000000, 9.000000
Lymph-BNHL,SP124981, 0.591, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 11.000000, 0.000000, 15.000000, 0.000000, 4.000000
Lymph-BNHL,SP59368, 0.802, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 43.000000, 0.000000, 46.000000, 0.000000, 28.000000
Lymph-BNHL,SP116648, 0.764, 0.000000, 0.000000, 0.000000, 20.000000, 0.000000, 0.000000, 32.000000, 0.000000, 33.000000, 0.000000, 24.000000
Lymph-BNHL,SP59420, 0.711, 0.000000, 5.000000, 0.000000, 1.000000, 0.000000, 5.000000, 8.000000, 0.000000, 7.000000, 0.000000, 0.000000
Lymph-BNHL,SP116706, 0.680, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 11.000000, 13.000000, 0.000000, 17.000000, 0.000000, 12.000000
Lymph-BNHL,SP116654, 0.574, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.000000, 0.000000, 15.000000
Lymph-BNHL,SP59308, 0.655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.000000, 0.000000, 10.000000
Lymph-BNHL,SP59288, 0.599, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 30.000000, 0.000000, 24.000000, 0.000000, 9.000000
Lymph-BNHL,SP116622, 0.795, 0.000000, 5.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.000000
Lymph-BNHL,SP59316, 0.472, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 6.000000
Lymph-BNHL,SP59324, 0.835, 0.000000, 7.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 8.000000
Lymph-BNHL,SP116697, 0.869, 0.000000, 0.000000, 0.000000, 53.000000, 0.000000, 0.000000, 0.000000, 0.000000, 259.000000, 0.000000, 125.000000
Lymph-BNHL,SP59304, 0.801, 0.000000, 0.000000, 0.000000, 15.000000, 0.000000, 0.000000, 32.000000, 0.000000, 43.000000, 0.000000, 36.000000
Lymph-BNHL,SP116620, 0.779, 0.000000, 23.000000, 0.000000, 15.000000, 0.000000, 0.000000, 75.000000, 0.000000, 56.000000, 0.000000, 32.000000
Lymph-CLL,SP13289, 0.558, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 1.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP116742, 0.738, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 2.000000
Lymph-CLL,SP115134, 0.721, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP96884, 0.841, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Lymph-CLL,SP13385, 0.640, 0.000000, 2.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13291, 0.601, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000
Lymph-CLL,SP13514, 0.588, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP115117, 0.516, 0.000000, 1.000000, 0.000000, 0.000000, 2.000000, 3.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Lymph-CLL,SP115114, 0.496, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 4.000000
Lymph-CLL,SP13279, 0.668, 0.000000, 1.000000, 0.000000, 1.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP13487, 0.500, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000
Lymph-CLL,SP13361, 0.670, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 7.000000
Lymph-CLL,SP13421, 0.640, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 2.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP116738, 0.824, 0.000000, 3.000000, 0.000000, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Lymph-CLL,SP13293, 0.356, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000
Lymph-CLL,SP13281, 0.325, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 0.000000
Lymph-CLL,SP13677, 0.345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 1.000000
Lymph-CLL,SP13399, 0.804, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Lymph-CLL,SP116732, 0.681, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 4.000000
Lymph-CLL,SP115073, 0.651, 0.000000, 4.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13307, 0.758, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13299, 0.608, 0.000000, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000
Lymph-CLL,SP13481, 0.569, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP116780, 0.660, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13433, 0.436, 0.000000, 0.000000, 0.000000, 2.000000, 2.000000, 0.000000, 2.000000, 0.000000, 5.000000, 0.000000, 0.000000
Lymph-CLL,SP115064, 0.697, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 2.000000, 2.000000, 0.000000, 4.000000, 0.000000, 1.000000
Lymph-CLL,SP13359, 0.529, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 2.000000, 0.000000, 2.000000, 0.000000, 0.000000
Lymph-CLL,SP116734, 0.721, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 4.000000, 9.000000, 5.000000, 6.000000, 0.000000, 5.000000
Lymph-CLL,SP116770, 0.848, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13323, 0.592, 0.000000, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Lymph-CLL,SP13367, 0.709, 0.000000, 3.000000, 0.000000, 0.000000, 7.000000, 2.000000, 5.000000, 0.000000, 5.000000, 0.000000, 4.000000
Lymph-CLL,SP96882, 0.532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 4.000000
Lymph-CLL,SP13283, 0.194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Lymph-CLL,SP116728, 0.485, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13478, 0.669, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 1.000000
Lymph-CLL,SP116744, 0.732, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 0.000000, 0.000000
Lymph-CLL,SP115093, 0.609, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 4.000000, 0.000000, 0.000000
Lymph-CLL,SP13331, 0.532, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 3.000000, 10.000000, 0.000000, 6.000000, 0.000000, 3.000000
Lymph-CLL,SP115108, 0.363, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 14.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP116752, 0.716, 0.000000, 4.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000
Lymph-CLL,SP115085, 0.748, 0.000000, 3.000000, 0.000000, 2.000000, 0.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP115102, 0.288, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13379, 0.520, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Lymph-CLL,SP116750, 0.496, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 3.000000, 6.000000, 0.000000, 0.000000, 0.000000, 5.000000
Lymph-CLL,SP115125, 0.166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP115089, 0.549, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 3.000000, 0.000000, 6.000000, 0.000000, 0.000000
Lymph-CLL,SP13297, 0.403, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13339, 0.376, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13671, 0.347, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP116776, 0.847, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Lymph-CLL,SP13683, 0.421, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000
Lymph-CLL,SP116758, 0.211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 7.000000, 0.000000, 2.000000
Lymph-CLL,SP116782, 0.471, 0.000000, 2.000000, 0.000000, 1.000000, 2.000000, 0.000000, 6.000000, 0.000000, 5.000000, 0.000000, 0.000000
Lymph-CLL,SP13317, 0.739, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 1.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP115128, 0.499, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 4.000000
Lymph-CLL,SP116754, 0.557, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 5.000000
Lymph-CLL,SP116766, 0.661, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 15.020000, 0.000000, 9.000000, 0.000000, 7.000000
Lymph-CLL,SP116748, 0.540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000
Lymph-CLL,SP115070, 0.435, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 5.000000, 0.000000, 3.000000, 0.000000, 0.000000
Lymph-CLL,SP115131, 0.651, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 2.000000
Lymph-CLL,SP115097, 0.520, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP115060, 0.414, 0.000000, 0.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13594, 0.445, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Lymph-CLL,SP96834, 0.591, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 4.000000, 3.000000, 2.000000, 0.000000, 0.000000
Lymph-CLL,SP115057, 0.712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000
Lymph-CLL,SP116768, 0.469, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 2.000000, 0.000000, 6.000000, 0.000000, 0.000000
Lymph-CLL,SP13442, 0.687, 0.000000, 1.000000, 0.000000, 4.000000, 0.000000, 7.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000
Lymph-CLL,SP13325, 0.407, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 6.000000, 0.000000, 0.000000
Lymph-CLL,SP116736, 0.903, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13619, 0.689, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP115111, 0.724, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 9.000000, 0.000000, 8.000000, 0.000000, 3.000000
Lymph-CLL,SP116760, 0.405, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 3.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13311, 0.444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Lymph-CLL,SP13509, 0.819, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13539, 0.493, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 4.000000, 0.000000, 3.000000, 0.000000, 2.000000
Lymph-CLL,SP13624, 0.514, 0.000000, 0.000000, 3.000000, 1.000000, 0.000000, 2.000000, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000
Lymph-CLL,SP116746, 0.516, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 4.000000, 0.000000, 7.000000, 0.000000, 0.000000
Lymph-CLL,SP13490, 0.739, 0.000000, 3.000000, 0.000000, 1.000000, 3.000000, 2.000000, 1.000000, 0.000000, 5.000000, 0.000000, 0.000000
Lymph-CLL,SP116774, 0.552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Lymph-CLL,SP115105, 0.449, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Lymph-CLL,SP13278, 0.769, 0.000000, 3.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Lymph-CLL,SP116756, 0.582, 0.000000, 0.000000, 5.000000, 3.000000, 0.000000, 2.000000, 1.000000, 0.000000, 2.000000, 0.000000, 3.000000
Lymph-CLL,SP13319, 0.376, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13280, 0.376, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Lymph-CLL,SP13363, 0.147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000
Lymph-CLL,SP13347, 0.482, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 13.000000, 0.000000, 0.000000
Lymph-CLL,SP116730, 0.915, 0.000000, 13.000000, 0.000000, 4.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 7.000000
Lymph-CLL,SP13365, 0.788, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Lymph-CLL,SP115099, 0.271, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 1.000000
Lymph-CLL,SP116764, 0.709, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 5.000000
Lymph-CLL,SP116772, 0.687, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Lymph-CLL,SP96888, 0.504, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Lymph-CLL,SP13327, 0.593, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 0.000000, 4.000000, 0.000000, 7.000000
Lymph-CLL,SP116740, 0.629, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 5.000000, 6.000000, 0.000000, 7.000000, 0.000000, 4.000000
Myeloid-AML,SP116788, 0.238, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP116789, 0.212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-AML,SP109002, 0.453, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP109001, 0.946, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP109006, 0.581, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP108998, 0.874, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP127706, 0.754, 0.000000, 0.000000, 0.000000, 0.000000, 75.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP108999, 0.159, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-AML,SP109007, 0.399, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-AML,SP109003, 0.383, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-MDS,SP116794, 0.706, 2.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MDS,SP116866, 0.238, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116883, 0.740, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116815, 0.204, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116853, 0.483, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Myeloid-MPN,SP116901, 0.550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116830, 0.374, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116802, 0.999, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116885, 0.738, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116834, 0.453, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116913, 0.197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-MPN,SP116799, 0.405, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 16.320000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116920, 0.194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116835, 0.453, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116852, 0.467, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Myeloid-MPN,SP116902, 0.550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116871, 0.187, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-MPN,SP116820, 0.151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000
Myeloid-MPN,SP116889, 0.535, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116923, 0.173, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-MPN,SP116829, 0.481, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-MPN,SP116904, 0.151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000
Myeloid-MPN,SP116806, 0.674, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Myeloid-MPN,SP116857, 0.182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Myeloid-MPN,SP116837, 0.435, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116905, 0.740, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116804, 0.591, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Myeloid-MPN,SP116856, 0.293, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116839, 0.523, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116925, 0.780, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116893, 0.602, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116876, 0.134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116927, 0.550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116909, 0.643, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Myeloid-MPN,SP116826, 0.159, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116891, 0.166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116860, 0.110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Myeloid-MPN,SP116848, 0.459, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116910, 0.542, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116797, 0.115, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Myeloid-MPN,SP116862, 0.382, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Myeloid-MPN,SP116823, 0.000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
